Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_cancelled,avg_price_per_room,no_of_special_requests,booking_status,total_nights,total_guests,month_name,arrival_date_with_month,total_amount
INN10547,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,76,0,Not_Cancelled,3,1,February,43159,228
INN10548,3,0,0,2,Meal Plan 1,0,Room_Type 4,73,2018,9,6,Online,0,0,0,168,2,Not_Cancelled,2,3,September,43349,336
INN10549,1,0,2,7,Not Selected,0,Room_Type 1,35,2018,12,7,Online,0,0,0,79,0,Cancelled,9,1,December,43441,711
INN10550,1,0,1,5,Meal Plan 1,0,Room_Type 1,22,2017,9,1,Online,0,0,0,95,2,Not_Cancelled,6,1,September,42979,570
INN10551,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101,0,Not_Cancelled,3,2,January,43102,303
INN10552,2,0,1,2,Meal Plan 1,0,Room_Type 1,187,2018,10,7,Online,0,0,0,109,3,Not_Cancelled,3,2,October,43380,327
INN10553,1,0,1,0,Meal Plan 1,0,Room_Type 1,36,2018,10,16,Online,0,0,0,107,1,Cancelled,1,1,October,43389,107
INN10554,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,27,Online,0,0,0,122,2,Not_Cancelled,1,2,August,42974,122
INN10555,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,8,20,Online,0,0,0,139,1,Not_Cancelled,1,2,August,43332,139
INN10556,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,3,29,Offline,0,0,0,75,0,Not_Cancelled,3,2,March,43188,225
INN10557,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2017,9,14,Corporate,0,0,0,65,0,Not_Cancelled,1,1,September,42992,65
INN10558,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,10,22,Corporate,0,0,0,65,0,Not_Cancelled,1,1,October,43395,65
INN10559,2,0,2,3,Meal Plan 1,0,Room_Type 1,12,2018,12,10,Online,0,0,0,90,1,Not_Cancelled,5,2,December,43444,450
INN10560,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,Online,0,0,0,114,1,Not_Cancelled,1,1,August,42958,114
INN10561,3,0,2,2,Meal Plan 1,0,Room_Type 4,211,2018,10,21,Online,0,0,0,122,1,Cancelled,4,3,October,43394,488
INN10562,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,2017,10,10,Offline,0,0,0,77,0,Not_Cancelled,3,2,October,43018,231
INN10563,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Cancelled,3,1,November,43405,330
INN10564,1,0,0,4,Meal Plan 1,0,Room_Type 5,109,2018,11,8,Offline,0,0,0,216,1,Cancelled,4,1,November,43412,864
INN10565,2,0,1,5,Meal Plan 2,0,Room_Type 1,94,2018,3,28,Offline,0,0,0,111,1,Not_Cancelled,6,2,March,43187,666
INN10566,2,0,0,3,Not Selected,0,Room_Type 1,326,2018,11,24,Online,0,0,0,68,2,Cancelled,3,2,November,43428,204
INN10567,2,2,0,2,Meal Plan 1,0,Room_Type 6,33,2018,3,18,Online,0,0,0,162,1,Not_Cancelled,2,4,March,43177,324
INN10568,2,0,2,2,Meal Plan 1,0,Room_Type 1,3,2018,3,27,Offline,0,0,0,55,0,Not_Cancelled,4,2,March,43186,220
INN10569,2,0,2,4,Meal Plan 1,0,Room_Type 4,140,2018,3,26,Online,0,0,0,114,1,Not_Cancelled,6,2,March,43185,684
INN10570,1,0,0,1,Meal Plan 1,0,Room_Type 1,16,2018,6,16,Corporate,1,0,1,95,0,Not_Cancelled,1,1,June,43267,95
INN10571,2,0,0,3,Meal Plan 1,0,Room_Type 1,6,2018,2,25,Offline,0,0,0,62,1,Not_Cancelled,3,2,February,43156,186
INN10572,3,0,1,0,Meal Plan 1,0,Room_Type 4,103,2018,10,9,Online,0,0,0,151,0,Cancelled,1,3,October,43382,151
INN10573,1,0,1,3,Meal Plan 1,0,Room_Type 1,191,2018,6,23,Offline,0,0,0,95,0,Not_Cancelled,4,1,June,43274,380
INN10574,2,0,0,3,Meal Plan 1,0,Room_Type 1,100,2018,4,12,Online,0,0,0,63,0,Not_Cancelled,3,2,April,43202,189
INN10575,2,0,1,3,Meal Plan 1,0,Room_Type 1,322,2018,5,19,Offline,0,0,0,80,0,Cancelled,4,2,May,43239,320
INN10576,2,0,1,2,Meal Plan 2,0,Room_Type 2,161,2018,3,25,Offline,0,0,0,130,0,Cancelled,3,2,March,43184,390
INN10577,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,7,Online,0,0,0,98,0,Cancelled,1,2,August,42954,98
INN10578,2,0,0,2,Meal Plan 1,0,Room_Type 4,28,2018,5,20,Online,0,0,0,156,0,Cancelled,2,2,May,43240,312
INN10579,2,0,2,0,Meal Plan 1,0,Room_Type 1,2,2018,10,30,Complementary,1,1,5,0,4,Not_Cancelled,2,2,October,43403,0
INN10580,2,0,0,3,Meal Plan 1,0,Room_Type 4,36,2018,1,27,Online,0,0,0,89,1,Not_Cancelled,3,2,January,43127,267
INN10581,2,0,2,0,Not Selected,0,Room_Type 1,75,2018,4,17,Online,0,0,0,90,0,Not_Cancelled,2,2,April,43207,180
INN10582,2,2,2,3,Meal Plan 2,0,Room_Type 6,12,2018,2,14,Online,0,0,0,230,0,Cancelled,5,4,February,43145,1150
INN10583,2,0,1,2,Meal Plan 1,0,Room_Type 1,115,2018,8,5,Online,0,0,0,120,0,Cancelled,3,2,August,43317,360
INN10584,2,0,1,1,Meal Plan 1,0,Room_Type 4,44,2018,6,18,Offline,0,0,0,96,0,Not_Cancelled,2,2,June,43269,192
INN10585,2,0,0,3,Meal Plan 1,0,Room_Type 1,42,2018,2,3,Online,0,0,0,80,1,Not_Cancelled,3,2,February,43134,240
INN10586,2,0,0,3,Not Selected,0,Room_Type 1,49,2018,9,6,Online,0,0,0,90,0,Cancelled,3,2,September,43349,270
INN10587,1,0,3,7,Meal Plan 1,0,Room_Type 1,11,2018,11,18,Online,0,0,0,77,1,Cancelled,10,1,November,43422,770
INN10588,1,0,1,0,Meal Plan 1,0,Room_Type 1,10,2017,10,19,Online,0,0,0,129,1,Not_Cancelled,1,1,October,43027,129
INN10589,1,2,1,4,Meal Plan 1,0,Room_Type 6,88,2018,5,16,Online,0,0,0,188,1,Cancelled,5,3,May,43236,940
INN10590,1,0,0,5,Meal Plan 1,0,Room_Type 1,18,2018,1,26,Online,0,0,0,75,0,Not_Cancelled,5,1,January,43126,375
INN10591,2,0,1,3,Meal Plan 1,0,Room_Type 1,66,2018,6,9,Online,0,0,0,127,1,Not_Cancelled,4,2,June,43260,508
INN10592,2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,5,2,Online,0,0,0,130,0,Not_Cancelled,3,2,May,43222,390
INN10593,3,0,0,1,Meal Plan 1,0,Room_Type 4,12,2018,12,10,Online,0,0,0,161,0,Not_Cancelled,1,3,December,43444,161
INN10594,2,0,1,3,Meal Plan 1,1,Room_Type 4,47,2018,2,29,Online,0,0,0,99,1,Not_Cancelled,4,2,February,,396
INN10595,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115,1,Cancelled,2,2,July,43311,230
INN10596,3,0,1,2,Meal Plan 1,0,Room_Type 4,77,2018,9,2,Online,0,0,0,168,2,Not_Cancelled,3,3,September,43345,504
INN10597,2,0,2,0,Not Selected,0,Room_Type 1,117,2018,11,13,Online,0,0,0,79,0,Not_Cancelled,2,2,November,43417,158
INN10598,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,2017,10,2,Online,0,0,0,112,2,Not_Cancelled,4,2,October,43010,448
INN10599,2,0,1,1,Not Selected,0,Room_Type 1,7,2018,7,16,Online,0,0,0,139,0,Not_Cancelled,2,2,July,43297,278
INN10600,2,0,0,4,Meal Plan 1,0,Room_Type 1,259,2018,12,7,Online,0,0,0,74,1,Not_Cancelled,4,2,December,43441,296
INN10601,3,0,2,1,Meal Plan 1,0,Room_Type 4,73,2018,4,30,Online,0,0,0,159,1,Cancelled,3,3,April,43220,477
INN10602,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,2,13,Online,0,0,0,90,0,Not_Cancelled,1,2,February,43144,90
INN10603,2,0,1,0,Not Selected,0,Room_Type 1,6,2017,9,20,Online,0,0,0,114,1,Not_Cancelled,1,2,September,42998,114
INN10604,2,0,1,3,Meal Plan 1,0,Room_Type 1,287,2018,9,29,Online,0,0,0,100,0,Cancelled,4,2,September,43372,400
INN10605,3,0,0,4,Meal Plan 1,0,Room_Type 4,128,2018,9,6,Online,0,0,0,162,2,Not_Cancelled,4,3,September,43349,648
INN10606,2,0,2,5,Meal Plan 1,0,Room_Type 4,11,2018,6,16,Online,0,0,0,156,1,Not_Cancelled,7,2,June,43267,1092
INN10607,2,0,1,4,Meal Plan 1,0,Room_Type 1,27,2017,12,9,Online,0,0,0,69,0,Not_Cancelled,5,2,December,43078,345
INN10608,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,2018,10,16,Offline,0,0,0,110,0,Cancelled,1,2,October,43389,110
INN10609,2,0,0,4,Meal Plan 1,0,Room_Type 1,35,2018,11,16,Online,0,0,0,88,1,Not_Cancelled,4,2,November,43420,352
INN10610,2,0,2,1,Meal Plan 1,0,Room_Type 2,224,2018,7,24,Online,0,0,0,87,0,Cancelled,3,2,July,43305,261
INN10611,2,0,2,3,Meal Plan 2,0,Room_Type 1,54,2018,8,28,Online,0,0,0,144,0,Not_Cancelled,5,2,August,43340,720
INN10612,3,0,0,1,Meal Plan 1,0,Room_Type 4,19,2018,7,20,Online,0,0,0,146,2,Not_Cancelled,1,3,July,43301,146
INN10613,2,0,0,3,Not Selected,0,Room_Type 4,1,2018,11,22,Online,0,0,0,100,1,Not_Cancelled,3,2,November,43426,300
INN10614,1,0,1,3,Meal Plan 1,0,Room_Type 1,6,2017,9,21,Online,0,0,0,114,1,Not_Cancelled,4,1,September,42999,456
INN10615,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2018,4,11,Online,0,0,0,72,0,Not_Cancelled,4,2,April,43201,288
INN10616,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,80,0,Not_Cancelled,3,1,October,43386,240
INN10617,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Cancelled,2,2,June,43275,230
INN10618,2,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,11,24,Online,0,0,0,109,0,Cancelled,2,2,November,43428,218
INN10619,2,0,0,2,Meal Plan 1,0,Room_Type 1,112,2018,6,2,Offline,0,0,0,100,0,Not_Cancelled,2,2,June,43253,200
INN10620,1,0,0,1,Meal Plan 1,1,Room_Type 1,2,2018,6,16,Corporate,1,1,15,67,1,Not_Cancelled,1,1,June,43267,67
INN10621,2,0,0,3,Meal Plan 1,0,Room_Type 1,31,2018,10,27,Online,0,0,0,129,2,Not_Cancelled,3,2,October,43400,387
INN10622,2,0,1,3,Meal Plan 1,0,Room_Type 1,66,2018,11,7,Online,0,0,0,179,2,Not_Cancelled,4,2,November,43411,716
INN10623,1,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,9,30,Offline,0,0,0,75,0,Not_Cancelled,3,1,September,43373,225
INN10624,2,0,2,1,Meal Plan 1,0,Room_Type 1,67,2018,3,26,Offline,0,0,0,76,1,Not_Cancelled,3,2,March,43185,228
INN10625,2,0,1,2,Meal Plan 1,0,Room_Type 4,150,2018,10,28,Online,0,0,0,76,1,Not_Cancelled,3,2,October,43401,228
INN10626,2,0,0,2,Not Selected,0,Room_Type 1,15,2018,10,21,Online,0,0,0,140,2,Not_Cancelled,2,2,October,43394,280
INN10627,2,0,1,3,Meal Plan 1,0,Room_Type 4,64,2018,11,3,Online,0,0,0,106,1,Cancelled,4,2,November,43407,424
INN10628,2,0,1,3,Meal Plan 1,0,Room_Type 1,46,2018,3,21,Offline,0,0,0,85,0,Not_Cancelled,4,2,March,43180,340
INN10629,2,0,2,2,Meal Plan 1,0,Room_Type 4,139,2018,7,31,Online,0,0,0,114,0,Cancelled,4,2,July,43312,456
INN10630,2,0,2,1,Meal Plan 1,0,Room_Type 1,87,2017,8,9,Online,0,0,0,76,2,Not_Cancelled,3,2,August,42956,228
INN10631,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Cancelled,2,2,June,43275,230
INN10632,2,0,2,2,Meal Plan 1,0,Room_Type 4,127,2018,9,18,Online,0,0,0,143,1,Not_Cancelled,4,2,September,43361,572
INN10633,1,0,0,2,Meal Plan 1,0,Room_Type 1,42,2018,11,4,Offline,0,0,0,68,0,Not_Cancelled,2,1,November,43408,136
INN10634,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115,1,Cancelled,2,2,August,43330,230
INN10635,2,0,2,1,Meal Plan 1,0,Room_Type 1,19,2017,12,5,Online,0,0,0,69,2,Not_Cancelled,3,2,December,43074,207
INN10636,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,77,0,Not_Cancelled,3,1,September,42982,231
INN10637,2,0,0,1,Meal Plan 1,0,Room_Type 1,20,2018,3,8,Online,0,0,0,93,0,Not_Cancelled,1,2,March,43167,93
INN10638,2,0,0,3,Not Selected,0,Room_Type 1,151,2018,6,2,Online,0,0,0,95,0,Cancelled,3,2,June,43253,285
INN10639,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,102,0,Cancelled,2,2,July,42917,204
INN10640,2,1,0,2,Meal Plan 1,0,Room_Type 1,135,2018,7,5,Online,0,0,0,126,1,Not_Cancelled,2,3,July,43286,252
INN10641,2,0,1,2,Meal Plan 1,0,Room_Type 1,15,2018,11,7,Online,0,0,0,200,2,Not_Cancelled,3,2,November,43411,600
INN10642,2,2,0,1,Meal Plan 1,1,Room_Type 6,140,2018,7,8,Online,0,0,0,195,2,Not_Cancelled,1,4,July,43289,195
INN10643,2,0,1,2,Meal Plan 1,0,Room_Type 1,67,2018,12,2,Offline,0,0,0,75,0,Not_Cancelled,3,2,December,43436,225
INN10644,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,2017,10,10,Offline,0,0,0,70,0,Cancelled,2,2,October,43018,140
INN10645,2,1,0,5,Meal Plan 2,0,Room_Type 1,181,2018,8,23,Online,0,0,0,162,2,Cancelled,5,3,August,43335,810
INN10646,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,2018,9,9,Offline,0,0,0,90,0,Cancelled,3,2,September,43352,270
INN10647,2,0,1,3,Meal Plan 1,0,Room_Type 1,12,2017,10,12,Corporate,0,0,0,100,0,Not_Cancelled,4,2,October,43020,400
INN10648,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,12,10,Online,0,0,0,89,0,Not_Cancelled,1,2,December,43444,89
INN10649,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120,0,Cancelled,3,1,October,43383,360
INN10650,2,0,2,1,Not Selected,0,Room_Type 1,49,2018,2,20,Online,0,0,0,68,0,Cancelled,3,2,February,43151,204
INN10651,2,2,2,2,Meal Plan 1,0,Room_Type 6,86,2018,5,15,Online,0,0,0,188,1,Not_Cancelled,4,4,May,43235,752
INN10652,2,0,2,0,Meal Plan 1,0,Room_Type 1,100,2018,7,3,Online,0,0,0,114,0,Cancelled,2,2,July,43284,228
INN10653,2,0,1,2,Meal Plan 1,0,Room_Type 1,117,2018,2,29,Offline,0,0,0,86,0,Not_Cancelled,3,2,February,,258
INN10654,2,1,2,2,Meal Plan 1,1,Room_Type 1,15,2018,3,20,Online,0,0,0,160,1,Not_Cancelled,4,3,March,43179,640
INN10655,3,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,12,27,Offline,0,0,0,90,2,Not_Cancelled,1,3,December,43461,90
INN10656,2,0,2,2,Meal Plan 1,0,Room_Type 1,110,2018,10,9,Offline,0,0,0,130,2,Cancelled,4,2,October,43382,520
INN10657,2,0,2,2,Meal Plan 1,0,Room_Type 4,30,2018,9,25,Online,0,0,0,92,1,Not_Cancelled,4,2,September,43368,368
INN10658,2,0,1,2,Meal Plan 1,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85,0,Cancelled,3,2,April,43212,255
INN10659,1,0,1,1,Meal Plan 1,0,Room_Type 1,85,2018,12,3,Online,0,0,0,98,0,Not_Cancelled,2,1,December,43437,196
INN10660,2,0,0,2,Meal Plan 2,0,Room_Type 1,63,2017,9,4,Offline,0,0,0,116,0,Not_Cancelled,2,2,September,42982,232
INN10661,2,0,0,2,Meal Plan 1,0,Room_Type 1,70,2018,6,3,Offline,0,0,0,100,0,Not_Cancelled,2,2,June,43254,200
INN10662,2,0,0,3,Meal Plan 1,0,Room_Type 4,58,2018,10,20,Online,0,0,0,140,1,Cancelled,3,2,October,43393,420
INN10663,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,9,7,Corporate,0,0,0,65,0,Not_Cancelled,3,1,September,42985,195
INN10664,2,0,1,3,Meal Plan 1,0,Room_Type 4,115,2018,5,2,Offline,0,0,0,91,0,Not_Cancelled,4,2,May,43222,364
INN10665,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Cancelled,3,2,November,43407,267
INN10666,2,1,2,2,Meal Plan 1,0,Room_Type 1,42,2018,12,31,Online,0,0,0,102,1,Not_Cancelled,4,3,December,43465,408
INN10667,2,0,2,4,Meal Plan 1,0,Room_Type 1,135,2018,9,8,Offline,0,0,0,81,0,Not_Cancelled,6,2,September,43351,486
INN10668,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,102,0,Not_Cancelled,2,2,August,42961,204
INN10669,2,0,2,1,Meal Plan 1,0,Room_Type 1,74,2018,10,9,Online,0,0,0,119,0,Cancelled,3,2,October,43382,357
INN10670,3,0,2,0,Meal Plan 1,1,Room_Type 4,42,2018,6,26,Online,0,0,0,141,1,Not_Cancelled,2,3,June,43277,282
INN10671,2,2,1,2,Meal Plan 1,0,Room_Type 6,9,2018,6,10,Online,0,0,0,221,0,Cancelled,3,4,June,43261,663
INN10672,2,0,2,7,Meal Plan 2,0,Room_Type 1,42,2017,9,8,Offline,0,0,0,80,0,Not_Cancelled,9,2,September,42986,720
INN10673,2,0,0,1,Meal Plan 1,0,Room_Type 1,26,2018,6,8,Offline,0,0,0,120,0,Not_Cancelled,1,2,June,43259,120
INN10674,2,0,1,2,Meal Plan 1,0,Room_Type 1,81,2018,3,25,Offline,0,0,0,65,1,Not_Cancelled,3,2,March,43184,195
INN10675,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2017,10,23,Offline,0,0,0,88,0,Not_Cancelled,4,2,October,43031,352
INN10676,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,107,0,Cancelled,3,2,September,43369,321
INN10677,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61,0,Cancelled,5,2,May,43233,305
INN10678,2,0,2,3,Not Selected,0,Room_Type 1,47,2018,10,2,Online,0,0,0,79,2,Not_Cancelled,5,2,October,43375,395
INN10679,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Cancelled,3,2,November,43407,267
INN10680,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,94,0,Cancelled,3,2,August,42955,282
INN10681,2,0,1,2,Meal Plan 1,0,Room_Type 1,22,2018,2,26,Online,0,0,0,73,1,Not_Cancelled,3,2,February,43157,219
INN10682,2,0,2,1,Meal Plan 1,0,Room_Type 1,28,2017,9,12,Online,0,0,0,117,1,Cancelled,3,2,September,42990,351
INN10683,2,0,2,2,Meal Plan 1,0,Room_Type 1,208,2018,6,11,Offline,0,0,0,80,2,Not_Cancelled,4,2,June,43262,320
INN10684,2,0,0,2,Meal Plan 1,1,Room_Type 1,58,2018,12,9,Online,0,0,0,103,1,Not_Cancelled,2,2,December,43443,206
INN10685,1,0,1,0,Not Selected,0,Room_Type 1,7,2018,5,16,Online,0,0,0,79,0,Not_Cancelled,1,1,May,43236,79
INN10686,2,0,0,2,Meal Plan 1,0,Room_Type 4,10,2018,9,30,Online,0,0,0,204,2,Not_Cancelled,2,2,September,43373,408
INN10687,2,0,0,2,Not Selected,0,Room_Type 1,1,2018,2,12,Online,1,11,22,79,1,Not_Cancelled,2,2,February,43143,158
INN10688,3,0,0,1,Meal Plan 1,0,Room_Type 4,76,2018,10,22,Online,0,0,0,151,1,Cancelled,1,3,October,43395,151
INN10689,1,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,70,0,Cancelled,3,1,April,43194,210
INN10690,2,0,1,2,Not Selected,0,Room_Type 1,64,2018,4,29,Online,0,0,0,116,2,Not_Cancelled,3,2,April,43219,348
INN10691,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2017,12,9,Corporate,0,0,0,79,0,Not_Cancelled,1,1,December,43078,79
INN10692,2,0,2,2,Meal Plan 1,0,Room_Type 4,69,2018,4,23,Online,0,0,0,108,0,Not_Cancelled,4,2,April,43213,432
INN10693,2,0,0,5,Meal Plan 1,0,Room_Type 1,13,2017,10,20,Online,0,0,0,100,1,Not_Cancelled,5,2,October,43028,500
INN10694,2,0,2,1,Meal Plan 1,0,Room_Type 1,5,2017,12,5,Offline,0,0,0,63,0,Not_Cancelled,3,2,December,43074,189
INN10695,2,0,1,3,Meal Plan 1,0,Room_Type 1,222,2018,12,29,Online,0,0,0,83,1,Not_Cancelled,4,2,December,43463,332
INN10696,2,0,1,5,Meal Plan 2,0,Room_Type 1,94,2018,3,28,Offline,0,0,0,111,1,Not_Cancelled,6,2,March,43187,666
INN10697,1,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,4,4,Aviation,0,0,0,95,0,Not_Cancelled,4,1,April,43194,380
INN10698,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65,1,Not_Cancelled,4,2,October,43020,260
INN10699,2,0,1,2,Meal Plan 1,0,Room_Type 1,60,2018,4,1,Online,0,0,0,93,1,Cancelled,3,2,April,43191,279
INN10700,3,0,0,2,Meal Plan 1,1,Room_Type 4,183,2018,7,26,Online,0,0,0,138,1,Cancelled,2,3,July,43307,276
INN10701,2,0,0,3,Meal Plan 1,0,Room_Type 2,217,2018,8,3,Online,0,0,0,87,0,Cancelled,3,2,August,43315,261
INN10702,2,0,1,2,Meal Plan 1,0,Room_Type 1,96,2018,4,29,Online,0,0,0,127,1,Cancelled,3,2,April,43219,381
INN10703,2,1,2,0,Meal Plan 1,0,Room_Type 1,12,2018,2,7,Online,0,0,0,111,2,Not_Cancelled,2,3,February,43138,222
INN10704,3,0,0,3,Meal Plan 1,0,Room_Type 4,68,2018,7,7,Online,0,0,0,149,0,Cancelled,3,3,July,43288,447
INN10705,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,9,7,Online,0,0,0,96,1,Not_Cancelled,3,1,September,42985,288
INN10706,2,1,2,5,Meal Plan 1,0,Room_Type 1,4,2018,11,19,Online,0,0,0,100,2,Not_Cancelled,7,3,November,43423,700
INN10707,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Offline,0,0,0,110,1,Cancelled,3,2,September,43351,330
INN10708,2,0,0,2,Meal Plan 1,0,Room_Type 1,24,2018,1,6,Online,0,0,0,89,0,Not_Cancelled,2,2,January,43106,178
INN10709,2,0,0,3,Meal Plan 1,0,Room_Type 1,258,2018,9,15,Online,0,0,0,106,0,Cancelled,3,2,September,43358,318
INN10710,3,1,2,1,Meal Plan 1,0,Room_Type 7,24,2018,5,21,Online,0,0,0,285,0,Cancelled,3,4,May,43241,855
INN10711,1,0,0,2,Meal Plan 1,0,Room_Type 4,16,2018,3,8,Complementary,0,0,0,6,0,Not_Cancelled,2,1,March,43167,12
INN10712,2,0,2,2,Meal Plan 1,0,Room_Type 1,95,2018,4,17,Online,0,0,0,87,3,Not_Cancelled,4,2,April,43207,348
INN10713,2,0,0,5,Meal Plan 1,0,Room_Type 4,142,2018,7,5,Online,0,0,0,119,2,Not_Cancelled,5,2,July,43286,595
INN10714,2,0,0,4,Not Selected,0,Room_Type 1,27,2018,12,6,Online,0,0,0,75,1,Not_Cancelled,4,2,December,43440,300
INN10715,2,0,1,2,Not Selected,0,Room_Type 1,102,2018,11,7,Offline,0,0,0,60,0,Cancelled,3,2,November,43411,180
INN10716,1,0,1,1,Meal Plan 1,0,Room_Type 1,6,2018,5,23,Online,0,0,0,97,2,Not_Cancelled,2,1,May,43243,194
INN10717,2,2,1,5,Meal Plan 1,0,Room_Type 6,78,2018,3,21,Online,0,0,0,155,0,Not_Cancelled,6,4,March,43180,930
INN10718,2,0,0,3,Meal Plan 1,0,Room_Type 1,109,2018,10,25,Online,0,0,0,66,1,Not_Cancelled,3,2,October,43398,198
INN10719,2,0,0,1,Not Selected,0,Room_Type 1,9,2018,2,17,Online,0,0,0,81,1,Not_Cancelled,1,2,February,43148,81
INN10720,3,0,1,3,Meal Plan 1,0,Room_Type 4,18,2018,12,12,Online,0,0,0,131,0,Not_Cancelled,4,3,December,43446,524
INN10721,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,7,24,Online,0,0,0,131,0,Not_Cancelled,1,2,July,43305,131
INN10722,2,0,0,4,Meal Plan 1,0,Room_Type 4,9,2018,5,10,Online,0,0,0,148,1,Not_Cancelled,4,2,May,43230,592
INN10723,2,0,0,2,Meal Plan 1,0,Room_Type 1,275,2018,11,3,Online,0,0,0,78,1,Cancelled,2,2,November,43407,156
INN10724,2,0,1,2,Meal Plan 1,0,Room_Type 1,110,2018,7,8,Online,0,0,0,114,1,Not_Cancelled,3,2,July,43289,342
INN10725,2,0,0,1,Meal Plan 1,0,Room_Type 1,29,2018,8,20,Online,0,0,0,151,0,Not_Cancelled,1,2,August,43332,151
INN10726,2,0,0,2,Not Selected,0,Room_Type 1,8,2018,4,26,Online,0,0,0,119,1,Not_Cancelled,2,2,April,43216,238
INN10727,3,0,2,2,Meal Plan 1,0,Room_Type 4,122,2018,7,30,Online,0,0,0,142,0,Cancelled,4,3,July,43311,568
INN10728,1,0,1,2,Meal Plan 1,0,Room_Type 4,38,2018,3,18,Online,0,0,0,131,0,Cancelled,3,1,March,43177,393
INN10729,2,0,0,4,Meal Plan 1,0,Room_Type 1,215,2018,9,28,Online,0,0,0,116,0,Cancelled,4,2,September,43371,464
INN10730,2,0,2,2,Not Selected,0,Room_Type 1,18,2018,12,2,Online,0,0,0,76,0,Not_Cancelled,4,2,December,43436,304
INN10731,1,0,1,0,Meal Plan 1,0,Room_Type 1,19,2018,11,14,Corporate,0,0,0,65,0,Not_Cancelled,1,1,November,43418,65
INN10732,1,0,1,1,Meal Plan 1,0,Room_Type 1,7,2018,6,13,Online,0,0,0,95,1,Not_Cancelled,2,1,June,43264,190
INN10733,1,0,1,2,Meal Plan 1,0,Room_Type 4,0,2017,9,21,Offline,0,0,0,75,0,Not_Cancelled,3,1,September,42999,225
INN10734,2,0,2,5,Meal Plan 1,0,Room_Type 1,59,2018,3,18,Offline,0,0,0,60,0,Not_Cancelled,7,2,March,43177,420
